ID da fila;ID do pedido;Data do pedido;Data de envio;Modo de envio;ID do cliente;Nome do cliente;Segmento;Cidade;Estado;País/Região;Região;Iddoproduto;Categoria;Sub-categoria;Nomedoproduto;Custo;Vendas;Quantidade;Desconto;Lucro;Meta
9202;MX-2021-109071;10/04/2021;16/04/2021;Classe padrão;LP-17425;Luan Pereira;Grande Empresa;Soyapango;San Salvador;El Salvador;Central;TEC-CO-10004061;Tecnologia;Copiadoras;Brother Fax, Colorida;1220,43;6065,7144;4;0,002;7280,7344;14581,4488
1492;MX-2018-127250;03/06/2018;09/06/2018;Classe padrão;CC-12010;Camila Cavalcanti;Varejo;Apopa;San Salvador;El Salvador;Central;MÓV-ME-10002895;Móveis;Mesas;Lesro Mesa de madeira, Branco;1799,03;11420,62;6;0,2;13214,24;26448,46
7664;MX-2019-103954;23/06/2019;27/06/2019;Classe padrão;DM-12715;Danilo Melo;Varejo;Cidade do México;Distrito Federal;México;Norte;MÓV-ME-10002895;Móveis;Mesas;Lesro Mesa de madeira, Branco;1799,03;11420,62;6;0,2;13214,24;26448,46
7918;MX-2021-163195;27/05/2021;01/06/2021;Segunda classe;JC-16045;Júlio Carvalho;Pequenas e Medias Empresas;Santiago;Santiago;Chile;Sul;TEC-CO-10003448;Tecnologia;Copiadoras;Canon Fax sem fio, Colorida;1909,03;13875,304;7;0,002;15778,924;31577,828
3750;MX-2020-132801;21/09/2020;25/09/2020;Classe padrão;RA-19795;Raissa Azevedo;Pequenas e Medias Empresas;Puebla;Puebla;México;Norte;MAT-AR-10000524;Material de escritório;Armazenamento;Smead Carrinho bandeja, Tamanho real;445,43;5993,4;7;0;5533,4;11086,78
9898;MX-2021-105319;09/07/2021;15/07/2021;Classe padrão;DS-12850;Davi Santos;Varejo;Zapopan;Jalisco;México;Norte;TEC-MÁ-10001174;Tecnologia;Máquinas;Konica Impressora de crachás, Durável;719,43;8180,2;7;0;7446,2;14912,38
3782;MX-2018-147025;13/07/2018;17/07/2018;Segunda classe;AC-10150;Alex Cavalcanti;Varejo;Managua;Managua;Nicarágua;Central;MAT-AR-10003992;Material de escritório;Armazenamento;Smead Carrinho bandeja, Metal;442,03;5948,6;7;0;5492;11003,98
2289;MX-2020-162677;13/08/2020;15/08/2020;Segunda classe;AC-10150;Alex Cavalcanti;Varejo;Culiacán;Sinaloa;México;Norte;TEC-CO-10004663;Tecnologia;Copiadoras;Sharp Copiadora, Par;1100,23;8940,036;7;0,002;10034,856;20089,692
5912;US-2019-169481;11/05/2019;17/05/2019;Classe padrão;LS-16540;Lara Souza;Varejo;San Fernando;San Fernando;Trinidad e Tobago;Caribe;TEC-TE-10002376;Tecnologia;Telefones;Cisco Caixa de som, Azul;626,43;6069;5;0;5428;10875,98
509;MX-2019-122329;25/09/2019;29/09/2019;Segunda classe;BS-11215;Beatriz Silva;Pequenas e Medias Empresas;Managua;Managua;Nicarágua;Central;TEC-CO-10000089;Tecnologia;Copiadoras;Brother Fax sem fio, Digital;1976,23;16182,012;8;0,002;18152,832;36325,644
7552;MX-2019-115070;17/04/2019;21/04/2019;Classe padrão;ES-14065;Evelyn Santos;Varejo;San Pablo de las Salinas;México;México;Norte;MAT-AC-10004898;Material de escritório;Eletrônicos;Breville Micro-ondas, Branco;1142,63;7996;4;0;6838,8;13697,58
3543;MX-2021-153997;13/10/2021;17/10/2021;Classe padrão;BC-10945;Beatrice Carvalho;Varejo;Reynosa;Tamaulipas;México;Norte;MAT-AC-10004881;Material de escritório;Eletrônicos;KitchenAid Geladeira, Prata;2556,03;17623;5;0;15052,4;30124,78
9141;MX-2020-127880;22/10/2020;27/10/2020;Segunda classe;TP-20755;Tânia Pinto;Grande Empresa;Managua;Managua;Nicarágua;Central;MAT-AC-10004881;Material de escritório;Eletrônicos;KitchenAid Geladeira, Prata;2556,03;17623;5;0;15052,4;30124,78
408;MX-2020-157672;12/12/2020;15/12/2020;Segunda classe;GC-14920;Guilherme Cavalcanti;Varejo;Cochabamba;Cochabamba;Bolívia;Sul;TEC-MÁ-10002147;Tecnologia;Máquinas;Konica Inkjet, Vermelho;1349,63;10353;5;0;8988,8;17997,58
317;MX-2021-164112;28/10/2021;30/10/2021;Primeira classe;DF-12820;Davi Ferreira;Pequenas e Medias Empresas;Managua;Managua;Nicarágua;Central;TEC-MÁ-10003388;Tecnologia;Máquinas;StarTech Inkjet, Branco;1524,03;16009,6;8;0;14471;28961,98
4472;MX-2020-103555;10/04/2020;15/04/2020;Classe padrão;GP-14515;Gabrielle Pereira;Varejo;Managua;Managua;Nicarágua;Central;TEC-CO-10003192;Tecnologia;Copiadoras;Hewlett Fax, Par;1049,43;4277,5832;3;0,002;5321,6032;10663,1864
4570;MX-2020-118577;16/04/2020;22/04/2020;Classe padrão;EL-13240;Eduarda Lima;Pequenas e Medias Empresas;Antofagasta;Antofagasta;Chile;Sul;TEC-CO-10003192;Tecnologia;Copiadoras;Hewlett Fax, Par;1049,43;4277,5832;3;0,002;5321,6032;10663,1864
6204;MX-2020-128741;09/11/2020;16/11/2020;Classe padrão;MS-18670;Mateus Silva;Varejo;Jiutepec;Morelos;México;Norte;TEC-AC-10000310;Tecnologia;Acessórios;Memorex Roteador, Reciclado;861,63;6507,2;4;0;5631;11281,98
8574;MX-2019-125262;14/09/2019;18/09/2019;Classe padrão;IS-15280;Isabela Silva;Varejo;San Salvador;San Salvador;El Salvador;Central;TEC-AC-10000310;Tecnologia;Acessórios;Memorex Roteador, Reciclado;861,63;6507,2;4;0;5631;11281,98
1076;MX-2020-158085;11/01/2020;15/01/2020;Classe padrão;JA-15640;Júlia Araujo;Pequenas e Medias Empresas;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;TEC-CO-10003192;Tecnologia;Copiadoras;Hewlett Fax, Par;1049,43;6401,852;5;0,202;7445,872;14911,724
4368;MX-2020-158106;17/04/2020;20/04/2020;Primeira classe;AL-10210;Alex Lima;Varejo;Colombo;Paraná;Brasil;Sul;MAT-AC-10000080;Material de escritório;Eletrônicos;Hoover Geladeira, Vermelho;2368,83;14033,6;4;0;11650,2;23320,38
2259;MX-2019-146031;28/07/2019;02/08/2019;Segunda classe;BA-11770;Bruno Araujo;Varejo;Gómez Palacio;Durango;México;Norte;TEC-CO-10003504;Tecnologia;Copiadoras;Canon Fax e copiadora, Digital;772,43;6069,9016;6;0,002;6836,9216;13693,8232
4626;MX-2021-151519;01/09/2021;06/09/2021;Classe padrão;VR-21550;Vitór Rocha;Pequenas e Medias Empresas;São Paulo;São Paulo;Brasil;Sul;TEC-MÁ-10001128;Tecnologia;Máquinas;Panasonic Impressora de crachás, Durável;736,83;8117,2;7;0;7365,8;14751,58
512;MX-2019-118080;29/12/2019;03/01/2020;Classe padrão;DS-12850;Davi Santos;Varejo;Goiânia;Goiás;Brasil;Sul;MAT-AR-10000892;Material de escritório;Armazenamento;Smead Carrinho bandeja, Industrial;515,83;6873,6;8;0;6343,2;12706,38
8180;MX-2018-159135;09/08/2018;13/08/2018;Classe padrão;LS-16855;Lavinia Silva;Grande Empresa;Soyapango;San Salvador;El Salvador;Central;TEC-AC-10004053;Tecnologia;Acessórios;Memorex Cartão de memória, Econômico;480,83;9545,2;14;0;9049,8;18119,58
2426;MX-2020-130645;29/09/2020;02/10/2020;Primeira classe;MB-19060;Murilo Barros;Pequenas e Medias Empresas;Morelia;Michoacán;México;Norte;TEC-AC-10003967;Tecnologia;Acessórios;SanDisk Cartão de memória, Programável;393,23;5315,8;7;0;4908;9835,98
2400;MX-2021-103149;28/05/2021;02/06/2021;Classe padrão;VG-21715;Vitoria Gomes;Pequenas e Medias Empresas;Tijuana;Baixa Califórnia;México;Norte;MAT-AC-10001020;Material de escritório;Eletrônicos;KitchenAid Micro-ondas, Preto;1366,63;10325;5;0;8943,8;17907,58
8192;MX-2020-149482;12/12/2020;17/12/2020;Classe padrão;OA-19345;Otávio Alves;Grande Empresa;Barranquilla;Atlántico;Colômbia;Sul;TEC-CO-10003783;Tecnologia;Copiadoras;Brother Copiadora, Colorida;1108,43;6547,398;5;0,002;7650,418;15320,816
295;MX-2019-133424;05/04/2019;08/04/2019;Primeira classe;LM-17230;Letícia Martins;Varejo;Tlalnepantla;México;México;Norte;TEC-CO-10002822;Tecnologia;Copiadoras;Canon Copiadora, Colorida;984,83;5035,9224;4;0,002;6015,3424;12050,6648
4590;MX-2021-165449;05/11/2021;10/11/2021;Classe padrão;GC-14635;Giovana Castro;Grande Empresa;Ciego de Ávila;Ciego de Ávila;Cuba;Caribe;TEC-CO-10000064;Tecnologia;Copiadoras;Sharp Fax, Vermelho;1374,03;8973,272;6;0,002;10341,892;20703,764
2374;MX-2021-167325;16/09/2021;18/09/2021;Primeira classe;IB-15400;Isabelle Barros;Grande Empresa;Quetzaltenango;Quezaltenango;Guatemala;Central;TEC-CO-10002423;Tecnologia;Copiadoras;Hewlett Fax sem fio, Vermelho;1749,03;9080,554;5;0,002;10824,174;21668,328
5993;MX-2021-103758;25/09/2021;29/09/2021;Classe padrão;VS-21355;Vinicius Silva;Pequenas e Medias Empresas;Cidade do México;Distrito Federal;México;Norte;TEC-CO-10002423;Tecnologia;Copiadoras;Hewlett Fax sem fio, Vermelho;1749,03;9080,554;5;0,002;10824,174;21668,328
540;MX-2019-154179;12/12/2019;17/12/2019;Classe padrão;ES-14080;Evelyn Sousa;Grande Empresa;São Paulo;São Paulo;Brasil;Sul;MAT-AC-10000780;Material de escritório;Eletrônicos;Cuisinart Geladeira, Prata;2235,43;13248,8;4;0;10998,8;22017,58
2880;MX-2021-161046;25/09/2021;30/09/2021;Classe padrão;MO-18085;Marcos Oliveira;Varejo;Nicolás Romero;México;México;Norte;TEC-CO-10000083;Tecnologia;Copiadoras;Sharp Fax sem fio, Colorida;1269,63;4584,4856;3;0,002;5848,7056;11717,3912
9574;MX-2018-155257;14/07/2018;16/07/2018;Primeira classe;KL-16180;Kai Lima;Varejo;Chinautla;Guatemala;Guatemala;Central;TEC-TE-10004869;Tecnologia;Telefones;Motorola Repetidor de sinal, Tamanhos variados;537,83;5839,2;6;0;5286,8;10593,58
9947;MX-2021-166541;02/10/2021;07/10/2021;Classe padrão;MC-18850;Matilde Costa;Varejo;Ciudad Juárez;Chihuahua;México;Norte;TEC-AC-10004136;Tecnologia;Acessórios;Enermax Cartão de memória, Programável;415,83;5408,2;7;0;4977,8;9975,58
5744;MX-2021-130211;14/07/2021;16/07/2021;Primeira classe;BB-11365;Brenda Barros;Grande Empresa;Americana;São Paulo;Brasil;Sul;TEC-CO-10001763;Tecnologia;Copiadoras;HP Fax, Par;1322,83;7323,184;5;0,002;8640,604;17301,188
3630;MX-2018-145807;08/10/2018;13/10/2018;Segunda classe;ÁC-10075;Ágatha Correia;Grande Empresa;Bridgetown;Saint Michael;Barbados;Caribe;TEC-CO-10004833;Tecnologia;Copiadoras;Hewlett Fax e copiadora, Digital;804,43;6066,9792;6;0,002;6865,9992;13751,9784
5954;MX-2019-132038;22/06/2019;26/06/2019;Classe padrão;VA-21145;Vinicius Araujo;Grande Empresa;Cidade do México;Distrito Federal;México;Norte;MAT-EN-10002048;Material de escritório;Envelopes;GlobeWeis Malote, Reciclado;144,83;4052,38;14;0;4191,8;8403,58
68;MX-2018-165673;01/06/2018;06/06/2018;Classe padrão;NS-19210;Nicolas Souza;Grande Empresa;Guantânamo;Guantânamo;Cuba;Caribe;TEC-CO-10003597;Tecnologia;Copiadoras;Hewlett Fax e copiadora, Vermelho;722,03;4903,042;5;0,002;5619,662;11259,304
7484;MX-2019-140704;08/05/2019;13/05/2019;Classe padrão;ES-13450;Emilly Sousa;Pequenas e Medias Empresas;Cancún;Quintana Roo;México;Norte;TEC-CO-10003597;Tecnologia;Copiadoras;Hewlett Fax e copiadora, Vermelho;722,03;4903,042;5;0,002;5619,662;11259,304
5380;MX-2020-149615;25/06/2020;30/06/2020;Segunda classe;MS-18100;Marcos Souza;Varejo;Tlaquepaque;Jalisco;México;Norte;TEC-AC-10000168;Tecnologia;Acessórios;Logitech Roteador, Durável;1039,23;8251;5;0;7197,2;14414,38
8842;MX-2020-156818;03/07/2020;07/07/2020;Classe padrão;IA-15295;Isabella Alves;Varejo;Soyapango;San Salvador;El Salvador;Central;TEC-AC-10000168;Tecnologia;Acessórios;Logitech Roteador, Durável;1039,23;8251;5;0;7197,2;14414,38
9080;MX-2020-136749;23/10/2020;25/10/2020;Primeira classe;BC-11620;Bruna Cavalcanti;Grande Empresa;Santiago de Cuba;Santiago de Cuba;Cuba;Caribe;TEC-AC-10000168;Tecnologia;Acessórios;Logitech Roteador, Durável;1039,23;8251;5;0;7197,2;14414,38
9306;MX-2020-109799;14/06/2020;20/06/2020;Classe padrão;AF-10765;Anna Fernandes;Pequenas e Medias Empresas;San Salvador;San Salvador;El Salvador;Central;TEC-AC-10000168;Tecnologia;Acessórios;Logitech Roteador, Durável;1039,23;8251;5;0;7197,2;14414,38
7560;MX-2019-169761;19/01/2019;21/01/2019;Segunda classe;KR-16315;Kaua Ribeiro;Varejo;Nueva Gerona;Isla de la Juventud;Cuba;Caribe;MAT-AC-10001496;Material de escritório;Eletrônicos;KitchenAid Micro-ondas, Prata;1061,43;6221,4;3;0;5145,4;10310,78
9959;MX-2018-109169;29/07/2018;31/07/2018;Segunda classe;SM-20530;Sofia Melo;Varejo;Soyapango;San Salvador;El Salvador;Central;MÓV-ME-10000647;Móveis;Mesas;HON Mesa para computador, Preto;1853,63;9409,98;5;0,2;11258,2;22536,38
7583;MX-2020-110163;27/12/2020;31/12/2020;Classe padrão;GB-15010;Gustavo Barbosa;Grande Empresa;São Paulo;São Paulo;Brasil;Sul;TEC-CO-10003534;Tecnologia;Copiadoras;Sharp Copiadora para uso pessoal, Digital;509,63;6135,6232;9;0,002;6639,8432;13299,6664
9930;MX-2019-168697;03/01/2019;05/01/2019;Primeira classe;BM-11725;Bruna Martins;Varejo;Soyapango;San Salvador;El Salvador;Central;MAT-AR-10002671;Material de escritório;Armazenamento;Fellowes Pratelheiras, Metal;172,83;4173,4;11;0;3986;7991,98
7827;MX-2020-106670;09/11/2020;14/11/2020;Classe padrão;DF-12820;Davi Ferreira;Grande Empresa;Managua;Managua;Nicarágua;Central;TEC-AC-10001054;Tecnologia;Acessórios;Memorex Roteador, Econômico;918,63;6565,6;4;0;5632,4;11284,78
3818;MX-2019-133165;03/11/2019;05/11/2019;Primeira classe;MM-18745;Matheus Melo;Grande Empresa;Santiago de Cuba;Santiago de Cuba;Cuba;Caribe;MÓV-ME-10000857;Móveis;Mesas;Bevis Mesa de centro, Branco;1115,03;4168,18;3;0;5277,8;10575,58
3328;MX-2019-148187;21/03/2019;26/03/2019;Classe padrão;RR-19840;Raissa Ribeiro;Varejo;Curitiba;Paraná;Brasil;Sul;TEC-CO-10000130;Tecnologia;Copiadoras;Hewlett Tinta, Digital;685,23;7501,7816;9;0,002;8181,6016;16383,1832
9904;MX-2021-141096;08/11/2021;14/11/2021;Classe padrão;SP-20395;Sarah Pinto;Varejo;San Salvador;San Salvador;El Salvador;Central;MAT-AR-10003516;Material de escritório;Armazenamento;Smead Armários, Industrial;990,83;11934;9;0;10928,6;21877,18
9030;MX-2019-134978;14/06/2019;16/06/2019;Primeira classe;DB-12955;Diogo Barros;Grande Empresa;Barra Mansa;Rio de Janeiro;Brasil;Sul;TEC-AC-10000251;Tecnologia;Acessórios;Belkin Roteador, Durável;1122,63;8632;5;0;7494,8;15009,58
9494;MX-2019-120019;21/11/2019;25/11/2019;Classe padrão;VP-21745;Vitória Pinto;Grande Empresa;Culiacán;Sinaloa;México;Norte;TEC-AC-10000251;Tecnologia;Acessórios;Belkin Roteador, Durável;1122,63;8632;5;0;7494,8;15009,58
1724;MX-2020-118990;23/10/2020;26/10/2020;Primeira classe;MS-18010;Manuela Silva;Grande Empresa;Culiacán;Sinaloa;México;Norte;TEC-CO-10000698;Tecnologia;Copiadoras;Brother Copiadora para uso pessoal, Colorida;599,03;5514,7092;7;0,002;6108,3292;12236,6384
8085;MX-2021-141369;25/12/2021;01/01/2022;Classe padrão;GC-15025;Gustavo Cunha;Varejo;Managua;Managua;Nicarágua;Central;TEC-CO-10000501;Tecnologia;Copiadoras;HP Fax sem fio, Colorida;1550,23;6515,092;4;0,002;8059,912;16139,804
456;MX-2021-159863;02/12/2021;06/12/2021;Classe padrão;MS-18940;Melissa Silva;Varejo;Pinar del Rio;Pinar del Rio;Cuba;Caribe;TEC-CO-10003774;Tecnologia;Copiadoras;Hewlett Copiadora para uso pessoal, Par;550,63;4648,8384;6;0,002;5194,0584;10408,0968
3977;MX-2021-117604;17/01/2021;20/01/2021;Primeira classe;BR-11050;Beatrice Rocha;Grande Empresa;San Salvador;San Salvador;El Salvador;Central;MÓV-MÓ-10000880;Móveis;Móveis;Tenex Moldura, Durável;489,63;6858,98;11;0;7343,2;14706,38
3719;MX-2018-161480;24/02/2018;24/02/2018;No mesmo dia;CS-11950;Caio Souza;Varejo;Pelotas;Rio Grande do Sul;Brasil;Sul;TEC-TE-10001215;Tecnologia;Telefones;Cisco Repetidor de sinal, Tamanho real;605,83;6124,8;6;0;5504,4;11028,78
38;MX-2021-154739;04/07/2021;07/07/2021;Segunda classe;SA-20440;Sofia Almeida;Grande Empresa;Artemisa;Artemisa;Cuba;Caribe;MÓV-ME-10004436;Móveis;Mesas;Chromcraft Mesa de centro, Retangular;865,23;3553,58;3;0;4413,4;8846,78
2661;MX-2020-139857;16/11/2020;20/11/2020;Segunda classe;EB-13975;Evelyn Barbosa;Grande Empresa;Managua;Managua;Nicarágua;Central;MAT-MA-10003011;Material de escritório;Materiais;Kleencut Tesouras, Aço;155,43;4309,2;14;0;4139,2;8298,38
3541;MX-2021-145737;01/09/2021;05/09/2021;Classe padrão;RC-19810;Raissa Carvalho;Pequenas e Medias Empresas;Managua;Managua;Nicarágua;Central;TEC-AC-10002042;Tecnologia;Acessórios;Belkin Cartão de memória, Programável;401,83;4652,4;6;0;4236;8491,98
1815;MX-2018-116379;12/11/2018;19/11/2018;Classe padrão;MR-18505;Marisa Ribeiro;Varejo;Puebla;Puebla;México;Norte;TEC-TE-10000705;Tecnologia;Telefones;Motorola Carregador, Tamanhos variados;3426,03;25821,6;6;0;22381;44781,98
1600;MX-2020-147648;28/06/2020;02/07/2020;Classe padrão;GC-14545;Gabrielly Correia;Grande Empresa;Apopa;San Salvador;El Salvador;Central;TEC-CO-10001192;Tecnologia;Copiadoras;HP Copiadora para uso pessoal, Par;447,23;4058,0368;6;0,002;4499,8568;9019,6936
7105;MX-2021-169908;03/09/2021;07/09/2021;Classe padrão;EF-13510;Emily Fernandes;Grande Empresa;Campo Grande;Mato Grosso do Sul;Brasil;Sul;TEC-CO-10001192;Tecnologia;Copiadoras;HP Copiadora para uso pessoal, Par;447,23;4058,0368;6;0,002;4499,8568;9019,6936
6948;MX-2021-109456;19/06/2021;25/06/2021;Classe padrão;NF-19240;Nicolash Ferreira;Varejo;Santo Domingo;Distrito Nacional;República Dominicana;Caribe;TEC-TE-10001459;Tecnologia;Telefones;Samsung Caixa de som, Embalagem tipo bulk;550,63;6231,68;7;0,2;5666,48;11352,94
1698;MX-2018-153969;19/10/2018;24/10/2018;Classe padrão;LS-16690;Laura Sousa;Grande Empresa;Managua;Managua;Nicarágua;Central;MAT-AR-10000604;Material de escritório;Armazenamento;Eldon Carrinho bandeja, Azul;554,43;6820,8;8;0;6251,8;12523,58
6922;MX-2020-134453;28/03/2020;31/03/2020;Segunda classe;OC-19375;Otávio Costa;Varejo;San Salvador;San Salvador;El Salvador;Central;MAT-AR-10000604;Material de escritório;Armazenamento;Eldon Carrinho bandeja, Azul;554,43;6820,8;8;0;6251,8;12523,58
8654;MX-2019-133333;26/10/2019;30/10/2019;Classe padrão;BG-11560;Breno Goncalves;Pequenas e Medias Empresas;Ibirité;Minas Gerais;Brasil;Sul;TEC-TE-10002183;Tecnologia;Telefones;Apple Headset, Azul;232,23;3907,2;8;0;3660,4;7340,78
1807;MX-2019-101791;10/11/2019;15/11/2019;Classe padrão;SC-20275;Samuel Costa;Varejo;San Juan de la Maguana;San Juan;República Dominicana;Caribe;TEC-TE-10003661;Tecnologia;Telefones;Samsung Smart Phone, Tamanho real;414,83;5977,44;9;0,2;5548,04;11116,06
6795;MX-2020-147326;06/07/2020;06/07/2020;No mesmo dia;VA-21130;Vinícius Almeida;Varejo;Managua;Managua;Nicarágua;Central;MAT-AR-10000936;Material de escritório;Armazenamento;Fellowes Armários, Metal;753,63;5504;4;0;4735,8;9491,58
7879;MX-2019-164441;17/05/2019;22/05/2019;Classe padrão;LC-17290;Livia Carvalho;Varejo;Milpa Alta;Distrito Federal;México;Norte;TEC-AC-10003185;Tecnologia;Acessórios;Logitech Roteador, Econômico;972,43;6595,2;4;0;5608,2;11236,38
58;MX-2018-137897;18/05/2018;21/05/2018;Segunda classe;JM-15580;José Melo;Varejo;Tulancingo;Hidalgo;México;Norte;TEC-TE-10001342;Tecnologia;Telefones;Nokia Carregador, Tamanho real;3254,83;21245;5;0;17975,6;35971,18
4784;MX-2018-117359;23/03/2018;28/03/2018;Classe padrão;JC-16075;Júlio Correia;Varejo;Novo Laredo;Tamaulipas;México;Norte;TEC-TE-10001342;Tecnologia;Telefones;Nokia Carregador, Tamanho real;3254,83;21245;5;0;17975,6;35971,18
8479;MX-2021-165680;27/11/2021;01/12/2021;Segunda classe;MS-19045;Miguel Souza;Pequenas e Medias Empresas;São Paulo;São Paulo;Brasil;Sul;TEC-TE-10001342;Tecnologia;Telefones;Nokia Carregador, Tamanho real;3254,83;21245;5;0;17975,6;35971,18
4024;MX-2020-145303;13/04/2020;15/04/2020;Primeira classe;EG-13330;Eduardo Goncalves;Varejo;Santa Clara;Villa Clara;Cuba;Caribe;TEC-MÁ-10001040;Tecnologia;Máquinas;Konica Impressora de crachás, Vermelho;580,43;4595,2;4;0;4000,2;8020,38
288;MX-2020-153654;22/01/2020;26/01/2020;Segunda classe;EM-13540;Emily Melo;Varejo;Cholula;Puebla;México;Norte;MÓV-ME-10003522;Móveis;Mesas;Barricks Mesa para computador, Montado;1708,63;6798,86;4;0,2;8502,08;17024,14
1735;MX-2018-144183;13/09/2018;20/09/2018;Classe padrão;JL-15685;Julia Lima;Grande Empresa;Managua;Managua;Nicarágua;Central;MÓV-MÓ-10001297;Móveis;Móveis;Tenex Moldura, Preto;386,43;3617,18;6;0;3998,2;8016,38
1863;MX-2021-162180;21/10/2021;21/10/2021;No mesmo dia;MA-18430;Marisa Araujo;Varejo;São Paulo;São Paulo;Brasil;Sul;MÓV-MÓ-10001297;Móveis;Móveis;Tenex Moldura, Preto;386,43;3617,18;6;0;3998,2;8016,38
3846;MX-2020-140319;17/04/2020;20/04/2020;Primeira classe;LC-17290;Livia Carvalho;Pequenas e Medias Empresas;Puebla;Puebla;México;Norte;MAT-AC-10001364;Material de escritório;Eletrônicos;KitchenAid Micro-ondas, Vermelho;1596,83;14481,6;7;0;12870,2;25760,38
1919;MX-2020-128440;29/11/2020;06/12/2020;Classe padrão;JB-15460;Joao Barros;Grande Empresa;Cancún;Quintana Roo;México;Norte;TEC-CO-10004255;Tecnologia;Copiadoras;Sharp Fax e copiadora, Colorida;776,63;6356,9096;7;0,002;7128,1296;14276,2392
4013;MX-2019-130848;19/05/2019;25/05/2019;Classe padrão;MC-18970;Miguel Costa;Pequenas e Medias Empresas;Cidade do México;Distrito Federal;México;Norte;TEC-TE-10002243;Tecnologia;Telefones;Cisco Carregador, Tamanho real;2854,83;13053,6;3;0;10184,2;20388,38
1690;MX-2018-128356;28/06/2018;28/06/2018;No mesmo dia;MS-18550;Marisa Silva;Varejo;Apopa;San Salvador;El Salvador;Central;TEC-TE-10003661;Tecnologia;Telefones;Samsung Smart Phone, Tamanho real;414,83;4151;5;0;3721,6;7463,18
5778;US-2019-115196;12/07/2019;17/07/2019;Classe padrão;EA-13945;Evelyn Araujo;Varejo;Guadalajara;Jalisco;México;Norte;MAT-AR-10000276;Material de escritório;Armazenamento;Smead Bandejas, Industrial;152,83;3590,4;11;0;3423;6865,98
1472;MX-2019-133480;21/12/2019;23/12/2019;Segunda classe;NS-19330;Nicole Sousa;Varejo;Celaya;Guanajuato;México;Norte;TEC-CO-10000545;Tecnologia;Copiadoras;HP Tinta, Colorida;607,83;6567,9632;9;0,002;7170,3832;14360,7464
8206;MX-2020-138891;22/09/2020;25/09/2020;Primeira classe;VC-21625;Vitória Carvalho;Varejo;Querétaro;Querétaro;México;Norte;MAT-AR-10003516;Material de escritório;Armazenamento;Smead Armários, Industrial;990,83;10608;8;0;9602,6;19225,18
9245;MX-2019-109134;10/07/2019;13/07/2019;Primeira classe;EC-14035;Evelyn Cunha;Grande Empresa;Monterrey;Novo Leão;México;Norte;MAT-AR-10003516;Material de escritório;Armazenamento;Smead Armários, Industrial;990,83;10608;8;0;9602,6;19225,18
2850;MX-2020-107405;22/06/2020;26/06/2020;Classe padrão;TP-20755;Tânia Pinto;Grande Empresa;Puerto Vallarta;Jalisco;México;Norte;TEC-TE-10004869;Tecnologia;Telefones;Motorola Repetidor de sinal, Tamanhos variados;537,83;4866;5;0;4313,6;8647,18
3982;MX-2021-145072;17/03/2021;22/03/2021;Segunda classe;EL-13240;Eduarda Lima;Pequenas e Medias Empresas;Contramaestre;Santiago de Cuba;Cuba;Caribe;TEC-TE-10004869;Tecnologia;Telefones;Motorola Repetidor de sinal, Tamanhos variados;537,83;4866;5;0;4313,6;8647,18
